business_name,rating,review
The Fortnum’s Bar & Restaurant at Royal Exchange,2.0,"I honestly think that if you're paying c.£70 for 2 glasses of champagne each that maybe the service could be, you know, nice and polite?  We weren't even provided a napkin, certainly no nuts and the service from the barman was surly, disinterested and with zero proactivity. I noticed his attitude changed when he was talking to an attractive female.  Naturally they add a 12.5% service charge, which I nearly asked to be removed, but thought it easier to just pay and leave.
The champagne (F&M Blanc to Blanc) wasn't particularly outstanding either.
I think we'll spend our money elsewhere in future."
Circolo Popolare,,
Circolo Popolare,5.0,"Circolo Popolare is such a stunning place — the interior alone makes it worth visiting, with its warm, lively atmosphere and beautiful design.

The food was simply delicious, full of flavor and clearly made with care. Everything felt fresh and authentic, making the whole dining experience even more special.

The staff were welcoming and attentive, even with how busy it gets. Overall, it’s a must-visit spot in Paris if you’re looking for great food in an unforgettable setting."
Circolo Popolare,4.0,"When you see a restaurant with 30k reviews at 4.8 you really good into it expecting a lot. Unfortunately for us it was just overrated?
The setting of the restaurant is beautiful. Really eclectic and super fun to look around. Its busy but can talk comfortably and the cocktails and drinks looked excellent. As far as our experience of getting some pasta and tiramisu, it had much to be desired.
I didnt think the service was exceptional considering the optional 12.5% tip and the pasta was bland. High quality ingredients, but just very 'English' in flavour profile and lacked any complicated depth i would expect.
It wasn't bad, but it definitely wasn't amazing for the London price."
Circolo Popolare,5.0,"I was visiting London for tourism with my boyfriend and came across Circolo Popolare on social media and it looked beautiful, so we decided to try it for my birthday lunch, and I’m so glad we did! The space is absolutely stunning, the food was amazing with great portion sizes, and the service truly made the experience special. Every staff member was so kind, they kept wishing me a happy birthday, and the servers even gave me a card and sang happy birthday to me! It was such a sweet and personal touch. This place made my birthday feel extra special. Highly recommend for a memorable meal in London!"
Circolo Popolare,5.0,Such a beautiful place and the food was amazing. The truffle pasta and the tiramisu were delicious. The chicken Milanese was alright. Great service and there was no waiting time as if you came in with no booking they can seat you at the sharing table. Maria at the reception was very friendly.
Circolo Popolare,5.0,Wonderful recommendation from a friend and it did not disappoint. Very popular even on a Thursday afternoon and queue stared forming well before the doors open at noon. Excellent service. But the table was too tiny for the size of the plates. The fish was yummy. The pizza is good but the best of the best was the heavenly tiramisu. To die for!
Circolo Popolare,5.0,I’m a fan of Big Mama. Circolo Popolare one of my favourite Italian restaurants in London. Amazing & stunning decoration.Drink & Food was perfect.I really love pasta. Services was good and all staffs very friendly. Reasonable price and good atmosphere. Highly recommend.
Circolo Popolare,5.0,"We had a wonderful experience 🤩 The pastas were perfectly cooked and full of flavor, and the pizza was just as impressive, fresh ingredients and a delicious crust. Everything tasted authentic and comforting. A lovely place for anyone craving true Italian food"
Circolo Popolare,4.0,"The place is super nicely decorated great for a date. Unfortunately our waiter was not the best that day he actually went to the terrace to sleep and then no one was attending our table. Food was good I recommend the fried cheese and the fresh mozzarella, we missed to order the carbonara pasta that looked amazing! You need to order the lemon pie for dessert It was really really good!"
Circolo Popolare,4.0,"The restaurant was wonderfully decorated, quite a big area full of vibrance totally giving the sicilian ambience. The staff were attentive and helpful especially Rohit, their service was perfect. We ordered the blue cheese ravioli ( super yum) and the aubergine milanese- which was quite perfect for me. My spouse ordered the chicken with lemon and crispy potatoes- the potatoes were seasoned also the vege but the chicken were underwhelmingly bland ( should have ordered something else). We ordered profiteroles ( crunchy, well balanced and perfect), the tiramisu lacks the richness in taste."
Circolo Popolare,5.0,"Such a great atmosphere and food to suit! All the staff were so friendly and welcoming, so happy to be there. They sang Happy Birthday to all the birthday bookings too! The truffle pasta was amazing absolutely the best in London ☺️ pizza was amazing and drinks are great! Fantastic aesthetics too for the restaurant with high ceilings and loads of green plants."
Circolo Popolare,3.0,"The ambience at Circolo Popolare is undeniably cool. The decor is stunning, the atmosphere is buzzing, and it feels like a special place to be. This, combined with their truffle pasta – which is genuinely spectacular and a 5-star dish on its own – should be a recipe for success.

Unfortunately, beyond that single pasta dish, the food was consistently disappointing. The ""warm"" focaccia was obviously microwaved, with cold spots and an uneven texture (albeit, it was still very tasty). On the other hand, the ""Some Like it Hot"" pizza was a misnomer; it lacked any spice or flavour, and was strangely sweet.

Our waiter was attentive and friendly, and we genuinely appreciated their service. However, the experience was soured at the end when they explicitly asked us to leave a positive review and mention them by name. We were planning to praise their service anyway, but the direct request made the interaction feel transactional and a bit disingenuous, as if the good service was performed solely for a public mention.

This feeling was compounded by the frustrating payment process. We were pushed to use an app which charged a non-optional 13.5% (not the usual 12.5%) ""discretionary"" tip (you have to awkwardly ask staff to change it) and an additional ""platform fee."" It's baffling to be charged extra for a system that replaces a simple, personal interaction.

While the vibe and the truffle pasta are major draws, they aren't enough to make up for inconsistent food and an experience that ultimately feels more focused on image and upselling than genuine hospitality."
